,상호명,상권업종소분류코드,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,위도,경도
179855,836숯불바베큐치킨,Q05A08,후라이드/양념치킨,서울특별시,관악구,신림동,신림동,서울특별시 관악구 신림동길 8,37.4874988294995,126.92776654379801
179973,디디치킨,Q05A08,후라이드/양념치킨,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희로10길 19,37.566070175857206,126.931780340273
180049,육선생,Q05A08,후라이드/양념치킨,서울특별시,강동구,성내3동,성내동,서울특별시 강동구 양재대로89가길 34,37.5250991878749,127.134183985907
180127,더행복치킨,Q05A08,후라이드/양념치킨,서울특별시,노원구,공릉1동,공릉동,서울특별시 노원구 동일로180길 37,37.6226850384196,127.076231178909
180238,노랑통닭,Q05A08,후라이드/양념치킨,서울특별시,동작구,노량진1동,노량진동,서울특별시 동작구 만양로16길 21,37.512197868322,126.94492323572399
180272,맛닭꼬,Q05A08,후라이드/양념치킨,서울특별시,강동구,성내1동,성내동,서울특별시 강동구 성내로8길 22,37.5287016423012,127.122952811077
180315,치킨나인,Q05A08,후라이드/양념치킨,서울특별시,노원구,상계1동,상계동,서울특별시 노원구 동일로245길 162,37.6816485297387,127.054594796917
180333,권석영의미스터짱닭치킨,Q05A08,후라이드/양념치킨,서울특별시,중랑구,중화2동,중화동,서울특별시 중랑구 중랑역로 50,37.5979761085908,127.077080322269
180365,도리쌀통닭개포역점,Q05A08,후라이드/양념치킨,서울특별시,강남구,개포2동,개포동,서울특별시 강남구 개포로82길 13-9,37.4886502561248,127.067741087903
180369,계동치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,도곡2동,도곡동,서울특별시 강남구 선릉로 225,37.4953606864046,127.05270730979099
180419,순수치킨,Q05A08,후라이드/양념치킨,서울특별시,송파구,풍납2동,풍납동,서울특별시 송파구 풍성로 66,37.533425636615796,127.11965017503
180511,치킨주막,Q05A08,후라이드/양념치킨,서울특별시,성북구,석관동,석관동,서울특별시 성북구 화랑로40길 32,37.613275888020894,127.06336713090799
180537,짱닭치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 공항대로 382,37.5563861159498,126.84953512878599
180571,호식이두마리치킨,Q05A08,후라이드/양념치킨,서울특별시,강북구,수유3동,수유동,서울특별시 강북구 노해로15길 21,37.6400014223205,127.021277772232
180681,네네치킨남가좌점,Q05A08,후라이드/양념치킨,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 증가로10길 5,37.57778546234471,126.923054133407
180702,교촌치킨,Q05A08,후라이드/양념치킨,서울특별시,종로구,창신1동,창신동,서울특별시 종로구 종로 294,37.5712540995413,127.010699305543
180745,쥬라기치킨,Q05A08,후라이드/양념치킨,서울특별시,영등포구,신길3동,신길동,서울특별시 영등포구 도신로 98,37.507221321333795,126.90307631556601
180763,누나홀닭,Q05A08,후라이드/양념치킨,서울특별시,성동구,사근동,행당동,서울특별시 성동구 마조로1가길 8,37.5602768040197,127.03985424755501
180822,짱닭치킨,Q05A08,후라이드/양념치킨,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양번영로3길 7,37.5316392173147,127.07456061971399
180953,비비전기구이통닭,Q05A08,후라이드/양념치킨,서울특별시,관악구,신림동,신림동,서울특별시 관악구 신림로65길 19,37.4849458221184,126.928424929317
181044,부어치킨,Q05A08,후라이드/양념치킨,서울특별시,강북구,수유2동,수유동,서울특별시 강북구 삼양로122길 5,37.6448421729225,127.01612641696899
181156,도리쌀통닭시흥은행나무점,Q05A08,후라이드/양념치킨,서울특별시,금천구,시흥5동,시흥동,서울특별시 금천구 금하로 710,37.4508764596065,126.908669131719
181273,애플앤치킨,Q05A08,후라이드/양념치킨,서울특별시,양천구,신월1동,신월동,서울특별시 양천구 곰달래로13길 20-1,37.5317517688654,126.836653413831
181293,지도리치킨,Q05A08,후라이드/양념치킨,서울특별시,광진구,중곡3동,중곡동,서울특별시 광진구 긴고랑로13길 47,37.5645543486347,127.082609161132
181432,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,갈현2동,갈현동,서울특별시 은평구 갈현로 246,37.6188384280534,126.91539389993099
181794,또바기치킨,Q05A08,후라이드/양념치킨,서울특별시,마포구,서교동,서교동,서울특별시 마포구 월드컵북로5나길 13,37.5571002759271,126.91644787275801
182067,바니치킨,Q05A08,후라이드/양념치킨,서울특별시,서초구,방배3동,방배동,서울특별시 서초구 남부순환로 2183,37.4751082874872,126.99107495311199
182172,페리카나치킨,Q05A08,후라이드/양념치킨,서울특별시,영등포구,영등포동,영등포동8가,서울특별시 영등포구 영중로 114,37.5263480220527,126.90572648081002
182265,교촌치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,가양2동,가양동,서울특별시 강서구 양천로57길 9-19,37.5636709084917,126.850917217371
182270,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 화곡로58길 34,37.5526686583669,126.852704553899
182354,치킨백리,Q05A08,후라이드/양념치킨,서울특별시,강북구,수유3동,수유동,서울특별시 강북구 삼각산로 152,37.6414141048013,127.02104395016899
182401,호식이두마리치킨,Q05A08,후라이드/양념치킨,서울특별시,중랑구,망우본동,망우동,서울특별시 중랑구 봉우재로 185,37.594364196558104,127.093521929468
182412,못난이수제닭강정,Q05A08,후라이드/양념치킨,서울특별시,광진구,능동,능동,서울특별시 광진구 천호대로112길 17,37.555336028256,127.08137534066401
182417,쿡산치킨,Q05A08,후라이드/양념치킨,서울특별시,송파구,마천2동,마천동,서울특별시 송파구 거마로22길 45-1,37.4970761511145,127.151561940574
182503,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 삼성로85길 33,37.504279981146105,127.05481143154199
182543,페리카나치킨,Q05A08,후라이드/양념치킨,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 시흥대로64길 14,37.4558614614727,126.901125541045
182549,허니치킨,Q05A08,후라이드/양념치킨,서울특별시,중랑구,중화2동,중화동,서울특별시 중랑구 동일로 817,37.6033419441919,127.07882607458201
182567,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,성북구,정릉4동,정릉동,서울특별시 성북구 보국문로32길 35,37.6187125467736,127.002220828256
182829,새마을식당,Q05A08,후라이드/양념치킨,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 테헤란로64길 24,37.50332479178421,127.05143044400299
182843,옛날통닭구이,Q05A08,후라이드/양념치킨,서울특별시,용산구,보광동,보광동,서울특별시 용산구 우사단로4길 32,37.531342755713204,126.998464204179
182853,호식이두마리치킨신월1호점,Q05A08,후라이드/양념치킨,서울특별시,양천구,신월7동,신월동,서울특별시 양천구 지양로5길 6-1,37.5207382456794,126.833622999174
182857,노랑통닭,Q05A08,후라이드/양념치킨,서울특별시,용산구,청파동,청파동2가,서울특별시 용산구 청파로 280,37.5445224548116,126.97091387309901
182904,페리카나치킨,Q05A08,후라이드/양념치킨,서울특별시,강동구,명일2동,명일동,서울특별시 강동구 동남로67길 44,37.548854869899,127.153351969648
182971,가마로강정,Q05A08,후라이드/양념치킨,서울특별시,용산구,이촌1동,이촌동,서울특별시 용산구 이촌로75길 6,37.520170023151294,126.97434807535299
183096,옛날통닭,Q05A08,후라이드/양념치킨,서울특별시,강서구,화곡8동,화곡동,서울특별시 강서구 초록마을로 160,37.5363405447342,126.847014450913
183100,야미또치킨,Q05A08,후라이드/양념치킨,서울특별시,성북구,석관동,석관동,서울특별시 성북구 한천로 522,37.6070636503821,127.066265160273
183130,한솥,Q05A08,후라이드/양념치킨,서울특별시,구로구,개봉2동,개봉동,서울특별시 구로구 개봉로17길 8,37.4917215582213,126.855401562097
183159,참참치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,증산동,증산동,서울특별시 은평구 증산서길 118,37.585717001795295,126.909579401016
183165,노랑통닭,Q05A08,후라이드/양념치킨,서울특별시,서초구,방배1동,방배동,서울특별시 서초구 방배로13길 18,37.4831274312502,126.99527509512698
183194,경희대치킨앤칩스,Q05A08,후라이드/양념치킨,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 회기로 147,37.591612165830895,127.052870097149
183230,짱닭치킨,Q05A08,후라이드/양념치킨,서울특별시,관악구,난곡동,신림동,서울특별시 관악구 난곡로35길 13,37.4725983611083,126.918200318638
183231,짱닭치킨,Q05A08,후라이드/양념치킨,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 안암로24길 4,37.5884155477195,127.035326052633
183244,흥부가반해버리고놀부가기절한닭강정,Q05A08,후라이드/양념치킨,서울특별시,금천구,독산3동,독산동,서울특별시 금천구 독산로85길 21,37.472366914811,126.901901413453
183427,처갓집양념치킨,Q05A08,후라이드/양념치킨,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 은천로9길 14,37.486751525334796,126.94081476183999
183575,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,성동구,왕십리2동,하왕십리동,서울특별시 성동구 무학봉길 53-1,37.560654765050394,127.028779664616
183819,치킨오마이치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,화곡3동,화곡동,서울특별시 강서구 화곡로 137,37.540972403326705,126.83696277828699
183846,뉴멕시칸보문점,Q05A08,후라이드/양념치킨,서울특별시,성북구,보문동,보문동2가,서울특별시 성북구 보문로 103,37.5843665885349,127.019617622455
183950,굽네치킨은천점,Q05A08,후라이드/양념치킨,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 은천로 61,37.486412619474,126.94221036273998
184020,BBQ치킨,Q05A08,후라이드/양념치킨,서울특별시,서초구,서초2동,서초동,서울특별시 서초구 강남대로39길 5,37.486142168654,127.032605917705
184082,이가네옛날통닭,Q05A08,후라이드/양념치킨,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 국회단지길 126-3,37.491086961468504,126.941974823419
184174,치킨밸리호프,Q05A08,후라이드/양념치킨,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 장한로14길 8,37.566246197618604,127.068529437377
184191,명품치킨호프짱,Q05A08,후라이드/양념치킨,서울특별시,강남구,도곡1동,도곡동,서울특별시 강남구 도곡로18길 59,37.4884604111785,127.03954165280001
184356,멕시칸치킨,Q05A08,후라이드/양념치킨,서울특별시,도봉구,쌍문2동,쌍문동,서울특별시 도봉구 방학로3길 108,37.6584979185992,127.038602061036
184362,굽네치킨,Q05A08,후라이드/양념치킨,서울특별시,강서구,공항동,마곡동,서울특별시 강서구 공항대로 140,37.5591447850131,126.823177599256
184403,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,송파구,잠실2동,잠실동,서울특별시 송파구 올림픽로 25,37.516187827198294,127.075927917189
184412,큰집닭강정도봉점,Q05A08,후라이드/양념치킨,서울특별시,도봉구,도봉1동,도봉동,서울특별시 도봉구 도봉산1길 70,37.6841770746723,127.0452319359
184463,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,은평구,불광2동,불광동,서울특별시 은평구 연서로 308,37.622869812956,126.927637614539
184531,잔비워,Q05A08,후라이드/양념치킨,서울특별시,강남구,청담동,청담동,서울특별시 강남구 도산대로89길 17,37.525693151442105,127.05083050902901
184727,치킨마루,Q05A08,후라이드/양념치킨,서울특별시,도봉구,방학2동,방학동,서울특별시 도봉구 도당로13길 41,37.6662660500475,127.034342009094
184746,페리카나신,Q05A08,후라이드/양념치킨,서울특별시,강서구,방화2동,방화동,서울특별시 강서구 방화동로 116-1,37.570814200711396,126.81248897078899
184825,멕시칸치킨,Q05A08,후라이드/양념치킨,서울특별시,광진구,광장동,광장동,서울특별시 광진구 아차산로 549,37.54334639070571,127.10172184808701
184868,디오,Q05A08,후라이드/양념치킨,서울특별시,구로구,구로2동,구로동,서울특별시 구로구 가마산로12길 20,37.4927864922499,126.88287587536301
184902,페리카나치킨,Q05A08,후라이드/양념치킨,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 논현로63길 16,37.492998139807895,127.039099057356
184958,BHC치킨,Q05A08,후라이드/양념치킨,서울특별시,양천구,신월5동,신월동,서울특별시 양천구 월정로36길 11,37.53845003436071,126.834274996482
185033,교촌치킨,Q05A08,후라이드/양념치킨,서울특별시,중구,동화동,신당동,서울특별시 중구 다산로42나길 46,37.5623796204534,127.01726849224801
